"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	10	465849	Unreliable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	79	474789	16.6
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	62	476623	13.0
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	83	474572	17.5
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2021"	"2021"	92	481012	19.1
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2022 "	"2022"	69	492693	14.0
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	15	435313	Unreliable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	11	441251	Unreliable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2020"	"2020"	16	443056	Unreliable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2021"	"2021"	15	442365	Unreliable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	11	441232	Unreliable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	62	442125	14.0
	"Indiana"	"18"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	84	449436	18.7
	"Indiana"	"18"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	85	454268	18.7
	"Indiana"	"18"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	110	451652	24.4
	"Indiana"	"18"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	105	456248	23.0
	"Indiana"	"18"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	20	411942	4.9
	"Indiana"	"18"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	13	415428	Unreliable
	"Indiana"	"18"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	13	418576	Unreliable
	"Indiana"	"18"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	15	426987	Unreliable
	"Indiana"	"18"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	14	426495	Unreliable
	"Indiana"	"18"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	70	410260	17.1
	"Indiana"	"18"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	59	413531	14.3
	"Indiana"	"18"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	60	416857	14.4
	"Indiana"	"18"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	87	431223	20.2
	"Indiana"	"18"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	62	433772	14.3
	"Indiana"	"18"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	22	421829	5.2
	"Indiana"	"18"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	16	414022	Unreliable
	"Indiana"	"18"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	19	408668	Unreliable
	"Indiana"	"18"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	Suppressed	407071	Suppressed
	"Indiana"	"18"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	15	403360	Unreliable
	"Indiana"	"18"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	85	417995	20.3
	"Indiana"	"18"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	70	410007	17.1
	"Indiana"	"18"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	70	404674	17.3
	"Indiana"	"18"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	73	412268	17.7
	"Indiana"	"18"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	90	412316	21.8
	"Indiana"	"18"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	26	448253	5.8
	"Indiana"	"18"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	11	449163	Unreliable
	"Indiana"	"18"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	10	447218	Unreliable
	"Indiana"	"18"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	13	443216	Unreliable
	"Indiana"	"18"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	24	433465	5.5
	"Indiana"	"18"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	84	425033	19.8
	"Indiana"	"18"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	80	425919	18.8
	"Indiana"	"18"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	75	423864	17.7
	"Indiana"	"18"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	94	430610	21.8
	"Indiana"	"18"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	102	423127	24.1
	"Indiana"	"18"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	Suppressed	326700	Suppressed
	"Indiana"	"18"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	Suppressed	337651	Suppressed
	"Indiana"	"18"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	Suppressed	349638	Suppressed
	"Indiana"	"18"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	Suppressed	358303	Suppressed
	"Indiana"	"18"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	10	360939	Unreliable
	"Indiana"	"18"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	55	288881	19.0
	"Indiana"	"18"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	71	299086	23.7
	"Indiana"	"18"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	73	309244	23.6
	"Indiana"	"18"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	73	323225	22.6
	"Indiana"	"18"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	84	326272	25.7
	"Indiana"	"18"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	Suppressed	175931	Suppressed
	"Indiana"	"18"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	Suppressed	181168	Suppressed
	"Indiana"	"18"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	Suppressed	184607	Suppressed
	"Indiana"	"18"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	Suppressed	178518	Suppressed
	"Indiana"	"18"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	Suppressed	193256	Suppressed
	"Indiana"	"18"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	38	132699	28.6
	"Indiana"	"18"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	48	136769	35.1
	"Indiana"	"18"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	51	140605	36.3
	"Indiana"	"18"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	54	138210	39.1
	"Indiana"	"18"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	60	148531	40.4
	"Iowa"	"19"	"5-14 years"	"5-14"	"Female"	"F"	"2018"	"2018"	Suppressed	200027	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"Female"	"F"	"2019"	"2019"	0	199596	Unreliable
	"Iowa"	"19"	"5-14 years"	"5-14"	"Female"	"F"	"2020"	"2020"	0	199658	Unreliable
	"Iowa"	"19"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	0	203442	Unreliable
	"Iowa"	"19"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	0	199027	Unreliable
	"Iowa"	"19"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	Suppressed	209652	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	Suppressed	208899	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	0	209344	Unreliable
	"Iowa"	"19"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	Suppressed	213982	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	Suppressed	209045	Suppressed
	"Iowa"	"19"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	Suppressed	214734	Suppressed
	"Iowa"	"19"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	Suppressed	212059	Suppressed
	"Iowa"	"19"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	Suppressed	212965	Suppressed
	"Iowa"	"19"	"15-24 years"	"15-24"	"Female"	"F"	"2021"	"2021"	Suppressed	217065	Suppressed
	"Iowa"	"19"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	Suppressed	222521	Suppressed
	"Iowa"	"19"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	35	227166	15.4
	"Iowa"	"19"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	35	224356	15.6
	"Iowa"	"19"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	32	224866	14.2
	"Iowa"	"19"	"15-24 years"	"15-24"	"Male"	"M"	"2021"	"2021"	39	229033	17.0
	"Iowa"	"19"	"15-24 years"	"15-24"	"Male"	"M"	"2022 "	"2022"	40	236189	16.9
	"Iowa"	"19"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	Suppressed	193593	Suppressed
	"Iowa"	"19"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	Suppressed	193206	Suppressed
	"Iowa"	"19"	"25-34 years"	"25-34"	"Female"	"F"	"2020"	"2020"	Suppressed	193457	Suppressed
	"Iowa"	"19"	"25-34 years"	"25-34"	"Female"	"F"	"2021"	"2021"	Suppressed	193148	Suppressed
	"Iowa"	"19"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	Suppressed	191913	Suppressed
	"Iowa"	"19"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	27	204122	13.2
	"Iowa"	"19"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	30	204944	14.6
	"Iowa"	"19"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	35	205339	17.0
	"Iowa"	"19"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	39	204417	19.1
	"Iowa"	"19"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	26	206323	12.6
	"Iowa"	"19"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	Suppressed	186539	Suppressed
	"Iowa"	"19"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	Suppressed	189018	Suppressed
	"Iowa"	"19"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	Suppressed	191500	Suppressed
	"Iowa"	"19"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	Suppressed	196114	Suppressed
	"Iowa"	"19"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	Suppressed	194518	Suppressed
	"Iowa"	"19"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	22	193396	11.4
	"Iowa"	"19"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	21	196197	10.7
	"Iowa"	"19"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	35	199089	17.6
	"Iowa"	"19"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	35	207396	16.9
	"Iowa"	"19"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	35	207720	16.8
	"Iowa"	"19"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	Suppressed	184495	Suppressed
	"Iowa"	"19"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	Suppressed	179900	Suppressed
	"Iowa"	"19"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	Suppressed	177121	Suppressed
	"Iowa"	"19"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	Suppressed	176982	Suppressed
	"Iowa"	"19"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	Suppressed	174761	Suppressed
	"Iowa"	"19"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	33	186836	17.7
	"Iowa"	"19"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	29	182609	15.9
	"Iowa"	"19"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	38	180470	21.1
	"Iowa"	"19"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	40	184981	21.6
	"Iowa"	"19"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	41	184692	22.2
	"Iowa"	"19"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	Suppressed	211221	Suppressed
	"Iowa"	"19"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	Suppressed	210481	Suppressed
	"Iowa"	"19"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	Suppressed	208336	Suppressed
	"Iowa"	"19"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	Suppressed	206308	Suppressed
	"Iowa"	"19"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	Suppressed	200517	Suppressed
	"Iowa"	"19"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	35	206316	17.0
	"Iowa"	"19"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	39	205215	19.0
	"Iowa"	"19"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	22	202698	10.9
	"Iowa"	"19"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	35	205882	17.0
	"Iowa"	"19"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	42	201061	20.9
	"Iowa"	"19"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	Suppressed	155752	Suppressed
	"Iowa"	"19"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	Suppressed	161188	Suppressed
	"Iowa"	"19"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	Suppressed	167265	Suppressed
	"Iowa"	"19"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	Suppressed	172334	Suppressed
	"Iowa"	"19"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	Suppressed	172830	Suppressed
	"Iowa"	"19"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	26	145121	17.9
	"Iowa"	"19"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	26	150259	17.3
	"Iowa"	"19"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	30	156084	19.2
	"Iowa"	"19"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	44	163770	26.9
	"Iowa"	"19"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	31	164657	18.8
	"Iowa"	"19"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	0	89801	Unreliable
	"Iowa"	"19"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	0	91244	Unreliable
	"Iowa"	"19"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	Suppressed	91939	Suppressed
	"Iowa"	"19"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	0	88493	Unreliable
	"Iowa"	"19"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	Suppressed	95345	Suppressed
	"Iowa"	"19"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	21	70065	30.0
	"Iowa"	"19"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	18	71589	Unreliable
	"Iowa"	"19"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	31	72753	42.6
	"Iowa"	"19"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	24	71330	33.6
	"Iowa"	"19"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	39	76936	50.7
	"Kansas"	"20"	"5-14 years"	"5-14"	"Female"	"F"	"2018"	"2018"	0	194514	Unreliable
	"Kansas"	"20"	"5-14 years"	"5-14"	"Female"	"F"	"2019"	"2019"	0	193591	Unreliable
	"Kansas"	"20"	"5-14 years"	"5-14"	"Female"	"F"	"2020"	"2020"	0	192967	Unreliable
	"Kansas"	"20"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	Suppressed	195980	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	0	191279	Unreliable
	"Kansas"	"20"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	Suppressed	203553	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	Suppressed	202675	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	Suppressed	201348	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	Suppressed	205296	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	Suppressed	200772	Suppressed
	"Kansas"	"20"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	Suppressed	198600	Suppressed
	"Kansas"	"20"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	Suppressed	198178	Suppressed
	"Kansas"	"20"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	Suppressed	197593	Suppressed
	"Kansas"	"20"	"15-24 years"	"15-24"	"Female"	"F"	"2021"	"2021"	Suppressed	200430	Suppressed
	"Kansas"	"20"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	Suppressed	205637	Suppressed
	"Kansas"	"20"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	45	214694	21.0
	"Kansas"	"20"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	42	214635	19.6
	"Kansas"	"20"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	57	213476	26.7
	"Kansas"	"20"	"15-24 years"	"15-24"	"Male"	"M"	"2021"	"2021"	58	217032	26.7
	"Kansas"	"20"	"15-24 years"	"15-24"	"Male"	"M"	"2022 "	"2022"	52	225223	23.1
	"Kansas"	"20"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	Suppressed	185532	Suppressed
	"Kansas"	"20"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	Suppressed	185261	Suppressed
	"Kansas"	"20"	"25-34 years"	"25-34"	"Female"	"F"	"2020"	"2020"	Suppressed	184418	Suppressed
	"Kansas"	"20"	"25-34 years"	"25-34"	"Female"	"F"	"2021"	"2021"	Suppressed	183347	Suppressed
	"Kansas"	"20"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	11	181212	Unreliable
	"Kansas"	"20"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	47	197352	23.8
	"Kansas"	"20"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	47	197661	23.8
	"Kansas"	"20"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	52	197110	26.4
	"Kansas"	"20"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	60	194551	30.8
	"Kansas"	"20"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	56	195138	28.7
	"Kansas"	"20"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	Suppressed	175989	Suppressed
	"Kansas"	"20"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	Suppressed	178452	Suppressed
	"Kansas"	"20"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	Suppressed	180633	Suppressed
	"Kansas"	"20"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	Suppressed	184854	Suppressed
	"Kansas"	"20"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	Suppressed	183659	Suppressed
	"Kansas"	"20"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	41	180333	22.7
	"Kansas"	"20"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	41	182577	22.5
	"Kansas"	"20"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	32	184378	17.4
	"Kansas"	"20"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	46	191448	24.0
	"Kansas"	"20"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	49	192738	25.4
	"Kansas"	"20"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	Suppressed	167777	Suppressed
	"Kansas"	"20"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	Suppressed	163884	Suppressed
	"Kansas"	"20"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	Suppressed	161552	Suppressed
	"Kansas"	"20"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	Suppressed	161549	Suppressed
	"Kansas"	"20"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	Suppressed	160248	Suppressed
	"Kansas"	"20"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	29	168160	17.2
	"Kansas"	"20"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	27	164077	16.5
	"Kansas"	"20"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	26	162175	16.0
	"Kansas"	"20"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	39	166257	23.5
	"Kansas"	"20"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	41	167052	24.5
	"Kansas"	"20"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	Suppressed	191365	Suppressed
	"Kansas"	"20"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	Suppressed	190103	Suppressed
	"Kansas"	"20"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	Suppressed	188054	Suppressed
	"Kansas"	"20"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	Suppressed	185358	Suppressed
	"Kansas"	"20"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	Suppressed	179056	Suppressed
	"Kansas"	"20"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	42	182060	23.1
	"Kansas"	"20"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	30	181402	16.5
	"Kansas"	"20"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	39	178681	21.8
	"Kansas"	"20"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	35	180695	19.4
	"Kansas"	"20"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	37	175677	21.1
	"Kansas"	"20"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	Suppressed	136902	Suppressed
	"Kansas"	"20"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	Suppressed	142043	Suppressed
	"Kansas"	"20"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	Suppressed	147299	Suppressed
	"Kansas"	"20"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	0	152190	Unreliable
	"Kansas"	"20"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	Suppressed	152995	Suppressed
	"Kansas"	"20"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	30	125955	23.8
	"Kansas"	"20"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	33	130193	25.3
	"Kansas"	"20"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	34	135159	25.2
	"Kansas"	"20"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	37	141988	26.1
	"Kansas"	"20"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	38	142515	26.7
	"Kansas"	"20"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	Suppressed	75157	Suppressed
	"Kansas"	"20"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	Suppressed	77067	Suppressed
	"Kansas"	"20"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	0	78523	Unreliable
	"Kansas"	"20"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	0	76149	Unreliable
	"Kansas"	"20"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	Suppressed	81883	Suppressed
	"Kansas"	"20"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	15	58691	Unreliable
	"Kansas"	"20"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	16	60506	Unreliable
	"Kansas"	"20"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	17	61848	Unreliable
	"Kansas"	"20"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	26	61171	42.5
	"Kansas"	"20"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	26	65627	39.6
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Female"	"F"	"2018"	"2018"	Suppressed	274484	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Female"	"F"	"2019"	"2019"	0	273342	Unreliable
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Female"	"F"	"2020"	"2020"	Suppressed	272993	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	Suppressed	278546	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	0	274173	Unreliable
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	Suppressed	288030	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	0	287075	Unreliable
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	Suppressed	287532	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	Suppressed	294180	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	Suppressed	289577	Suppressed
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	Suppressed	284811	Suppressed
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	Suppressed	283274	Suppressed
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	Suppressed	283489	Suppressed
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Female"	"F"	"2021"	"2021"	10	288246	Unreliable
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	Suppressed	289046	Suppressed
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	58	303824	19.1
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	38	300524	12.6
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	66	299872	22.0
